well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C9,0.483,GC053,1,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆opp,Single KO,0.4033333333333333
C10,0.475,GC055,1,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆mgl,Single KO,0.3953333333333333
D3,0.467,GC032,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆mal,Single KO,0.38733333333333336
D4,0.445,GC049,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆pot,Single KO,0.36533333333333334
D5,0.444,GC052,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆nmp,Single KO,0.36433333333333334
D6,0.474,GC047,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆his,Single KO,0.3943333333333333
D7,0.568,GC050,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆rbs,Single KO,0.4883333333333333
D8,0.272,GC048,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆dpp,Single KO,0.19233333333333336
D9,0.48,GC053,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆opp,Single KO,0.4003333333333333
D10,0.482,GC055,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆mgl,Single KO,0.4023333333333333
E3,0.477,GC032,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆mal,Single KO,0.3973333333333333
E4,0.448,GC049,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆pot,Single KO,0.36833333333333335
E5,0.453,GC052,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆nmp,Single KO,0.37333333333333335
E6,0.475,GC047,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆his,Single KO,0.3953333333333333
E7,0.567,GC050,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆rbs,Single KO,0.4873333333333333
E8,0.277,GC048,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆dpp,Single KO,0.19733333333333336
E9,0.486,GC053,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆opp,Single KO,0.4063333333333333
E10,0.485,GC055,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆mgl,Single KO,0.4053333333333333
F3,0.569,GC030,1,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆glt,Single KO,0.4893333333333333
F4,0.566,GC030,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆glt,Single KO,0.4863333333333333
F5,0.534,GC030,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆glt,Single KO,0.45433333333333337
F6,0.473,GC029,1,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆flh,Single KO,0.3933333333333333
F7,0.467,GC029,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆flh,Single KO,0.38733333333333336
F8,0.462,GC029,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,∆flh,Single KO,0.38233333333333336
F9,0.471,GC001,1,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,WT,WT,0.3913333333333333
F10,0.486,GC001,2,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,WT,WT,0.4063333333333333
F11,0.5,GC001,3,glucose-acetate,2021-09-09,1,10.421111111111111,0.07966666666666666,WT,WT,0.42033333333333334
C3,0.479,GC032,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mal,Single KO,0.3993333333333333
C4,0.462,GC049,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆pot,Single KO,0.38233333333333336
C5,0.448,GC052,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆nmp,Single KO,0.36833333333333335
C6,0.487,GC047,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆his,Single KO,0.4073333333333333
C7,0.572,GC050,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆rbs,Single KO,0.4923333333333333
C8,0.278,GC048,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆dpp,Single KO,0.19833333333333336
C9,0.492,GC053,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆opp,Single KO,0.41233333333333333
C10,0.484,GC055,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mgl,Single KO,0.4043333333333333
D3,0.477,GC032,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mal,Single KO,0.3973333333333333
D4,0.454,GC049,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆pot,Single KO,0.37433333333333335
D5,0.454,GC052,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆nmp,Single KO,0.37433333333333335
D6,0.481,GC047,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆his,Single KO,0.4013333333333333
D7,0.575,GC050,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆rbs,Single KO,0.4953333333333333
D8,0.284,GC048,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆dpp,Single KO,0.2043333333333333
D9,0.489,GC053,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆opp,Single KO,0.4093333333333333
D10,0.491,GC055,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mgl,Single KO,0.41133333333333333
E3,0.486,GC032,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mal,Single KO,0.4063333333333333
E4,0.454,GC049,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆pot,Single KO,0.37433333333333335
E5,0.463,GC052,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆nmp,Single KO,0.38333333333333336
E6,0.483,GC047,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆his,Single KO,0.4033333333333333
E7,0.576,GC050,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆rbs,Single KO,0.4963333333333333
E8,0.289,GC048,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆dpp,Single KO,0.20933333333333332
E9,0.494,GC053,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆opp,Single KO,0.41433333333333333
E10,0.493,GC055,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆mgl,Single KO,0.41333333333333333
F3,0.574,GC030,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆glt,Single KO,0.4943333333333333
F4,0.572,GC030,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆glt,Single KO,0.4923333333333333
F5,0.552,GC030,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆glt,Single KO,0.4723333333333334
F6,0.481,GC029,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆flh,Single KO,0.4013333333333333
F7,0.475,GC029,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆flh,Single KO,0.3953333333333333
F8,0.468,GC029,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,∆flh,Single KO,0.38833333333333336
F9,0.48,GC001,1,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,WT,WT,0.4003333333333333
F10,0.495,GC001,2,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,WT,WT,0.41533333333333333
F11,0.508,GC001,3,glucose-acetate,2021-09-09,1,10.546666666666667,0.07966666666666666,WT,WT,0.42833333333333334
C3,0.488,GC032,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mal,Single KO,0.4083703703703704
C4,0.47,GC049,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆pot,Single KO,0.39037037037037037
C5,0.458,GC052,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆nmp,Single KO,0.3783703703703704
C6,0.495,GC047,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆his,Single KO,0.4153703703703704
C7,0.577,GC050,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆rbs,Single KO,0.49737037037037035
C8,0.291,GC048,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆dpp,Single KO,0.21137037037037038
C9,0.5,GC053,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆opp,Single KO,0.4203703703703704
C10,0.492,GC055,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mgl,Single KO,0.4123703703703704
D3,0.485,GC032,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mal,Single KO,0.4053703703703704
D4,0.462,GC049,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆pot,Single KO,0.3823703703703704
D5,0.463,GC052,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆nmp,Single KO,0.3833703703703704
D6,0.49,GC047,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆his,Single KO,0.4103703703703704
D7,0.577,GC050,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆rbs,Single KO,0.49737037037037035
D8,0.298,GC048,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆dpp,Single KO,0.21837037037037038
D9,0.497,GC053,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆opp,Single KO,0.4173703703703704
D10,0.5,GC055,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mgl,Single KO,0.4203703703703704
E3,0.494,GC032,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mal,Single KO,0.4143703703703704
E4,0.462,GC049,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆pot,Single KO,0.3823703703703704
E5,0.472,GC052,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆nmp,Single KO,0.39237037037037037
E6,0.492,GC047,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆his,Single KO,0.4123703703703704
E7,0.576,GC050,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆rbs,Single KO,0.49637037037037035
E8,0.303,GC048,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆dpp,Single KO,0.22337037037037039
E9,0.502,GC053,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆opp,Single KO,0.4223703703703704
E10,0.501,GC055,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆mgl,Single KO,0.4213703703703704
F3,0.574,GC030,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆glt,Single KO,0.49437037037037035
F4,0.573,GC030,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆glt,Single KO,0.49337037037037035
F5,0.564,GC030,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆glt,Single KO,0.48437037037037034
F6,0.488,GC029,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆flh,Single KO,0.4083703703703704
F7,0.488,GC029,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆flh,Single KO,0.4083703703703704
F8,0.483,GC029,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,∆flh,Single KO,0.4033703703703704
F9,0.488,GC001,1,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,WT,WT,0.4083703703703704
F10,0.504,GC001,2,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,WT,WT,0.4243703703703704
F11,0.515,GC001,3,glucose-acetate,2021-09-09,1,10.672222222222222,0.07962962962962962,WT,WT,0.4353703703703704
C3,0.496,GC032,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mal,Single KO,0.4162592592592593
C4,0.478,GC049,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆pot,Single KO,0.39825925925925926
C5,0.467,GC052,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆nmp,Single KO,0.3872592592592593
C6,0.502,GC047,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆his,Single KO,0.4222592592592593
C7,0.594,GC050,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆rbs,Single KO,0.5142592592592592
C8,0.304,GC048,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆dpp,Single KO,0.22425925925925927
C9,0.509,GC053,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆opp,Single KO,0.4292592592592593
C10,0.501,GC055,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mgl,Single KO,0.4212592592592593
D3,0.493,GC032,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mal,Single KO,0.41325925925925927
D4,0.47,GC049,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆pot,Single KO,0.39025925925925925
D5,0.473,GC052,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆nmp,Single KO,0.39325925925925925
D6,0.498,GC047,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆his,Single KO,0.4182592592592593
D7,0.595,GC050,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆rbs,Single KO,0.5152592592592592
D8,0.311,GC048,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆dpp,Single KO,0.23125925925925928
D9,0.505,GC053,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆opp,Single KO,0.4252592592592593
D10,0.508,GC055,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mgl,Single KO,0.4282592592592593
E3,0.502,GC032,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mal,Single KO,0.4222592592592593
E4,0.47,GC049,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆pot,Single KO,0.39025925925925925
E5,0.482,GC052,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆nmp,Single KO,0.40225925925925926
E6,0.5,GC047,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆his,Single KO,0.4202592592592593
E7,0.593,GC050,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆rbs,Single KO,0.5132592592592592
E8,0.316,GC048,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆dpp,Single KO,0.23625925925925928
E9,0.511,GC053,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆opp,Single KO,0.4312592592592593
E10,0.509,GC055,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆mgl,Single KO,0.4292592592592593
F3,0.572,GC030,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆glt,Single KO,0.49225925925925923
F4,0.572,GC030,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆glt,Single KO,0.49225925925925923
F5,0.569,GC030,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆glt,Single KO,0.4892592592592592
F6,0.499,GC029,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆flh,Single KO,0.4192592592592593
F7,0.498,GC029,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆flh,Single KO,0.4182592592592593
F8,0.492,GC029,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,∆flh,Single KO,0.41225925925925927
F9,0.497,GC001,1,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,WT,WT,0.4172592592592593
F10,0.511,GC001,2,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,WT,WT,0.4312592592592593
F11,0.521,GC001,3,glucose-acetate,2021-09-09,1,10.797777777777778,0.07974074074074074,WT,WT,0.4412592592592593
C3,0.504,GC032,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mal,Single KO,0.42433333333333334
C4,0.486,GC049,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆pot,Single KO,0.4063333333333333
C5,0.476,GC052,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆nmp,Single KO,0.3963333333333333
C6,0.51,GC047,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆his,Single KO,0.43033333333333335
C7,0.605,GC050,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆rbs,Single KO,0.5253333333333333
C8,0.318,GC048,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆dpp,Single KO,0.23833333333333334
C9,0.517,GC053,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆opp,Single KO,0.43733333333333335
C10,0.509,GC055,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mgl,Single KO,0.42933333333333334
D3,0.5,GC032,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mal,Single KO,0.42033333333333334
D4,0.478,GC049,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆pot,Single KO,0.3983333333333333
D5,0.482,GC052,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆nmp,Single KO,0.4023333333333333
D6,0.506,GC047,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆his,Single KO,0.42633333333333334
D7,0.608,GC050,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆rbs,Single KO,0.5283333333333333
D8,0.325,GC048,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆dpp,Single KO,0.24533333333333335
D9,0.514,GC053,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆opp,Single KO,0.43433333333333335
D10,0.515,GC055,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mgl,Single KO,0.43533333333333335
E3,0.51,GC032,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mal,Single KO,0.43033333333333335
E4,0.478,GC049,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆pot,Single KO,0.3983333333333333
E5,0.49,GC052,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆nmp,Single KO,0.4103333333333333
E6,0.508,GC047,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆his,Single KO,0.42833333333333334
E7,0.605,GC050,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆rbs,Single KO,0.5253333333333333
E8,0.33,GC048,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆dpp,Single KO,0.25033333333333335
E9,0.519,GC053,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆opp,Single KO,0.43933333333333335
E10,0.516,GC055,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆mgl,Single KO,0.43633333333333335
F3,0.57,GC030,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆glt,Single KO,0.4903333333333333
F4,0.568,GC030,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆glt,Single KO,0.4883333333333333
F5,0.569,GC030,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆glt,Single KO,0.4893333333333333
F6,0.507,GC029,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆flh,Single KO,0.42733333333333334
F7,0.506,GC029,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆flh,Single KO,0.42633333333333334
F8,0.5,GC029,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,∆flh,Single KO,0.42033333333333334
F9,0.505,GC001,1,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,WT,WT,0.42533333333333334
F10,0.519,GC001,2,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,WT,WT,0.43933333333333335
F11,0.527,GC001,3,glucose-acetate,2021-09-09,1,10.923333333333334,0.07966666666666666,WT,WT,0.44733333333333336
C3,0.511,GC032,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mal,Single KO,0.43133333333333335
C4,0.494,GC049,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆pot,Single KO,0.41433333333333333
C5,0.484,GC052,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆nmp,Single KO,0.4043333333333333
C6,0.516,GC047,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆his,Single KO,0.43633333333333335
C7,0.61,GC050,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆rbs,Single KO,0.5303333333333333
C8,0.331,GC048,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆dpp,Single KO,0.25133333333333335
C9,0.525,GC053,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆opp,Single KO,0.44533333333333336
C10,0.52,GC055,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mgl,Single KO,0.44033333333333335
D3,0.507,GC032,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mal,Single KO,0.42733333333333334
D4,0.486,GC049,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆pot,Single KO,0.4063333333333333
D5,0.491,GC052,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆nmp,Single KO,0.41133333333333333
D6,0.514,GC047,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆his,Single KO,0.43433333333333335
D7,0.613,GC050,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆rbs,Single KO,0.5333333333333333
D8,0.337,GC048,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆dpp,Single KO,0.25733333333333336
D9,0.522,GC053,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆opp,Single KO,0.44233333333333336
D10,0.523,GC055,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mgl,Single KO,0.44333333333333336
E3,0.516,GC032,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mal,Single KO,0.43633333333333335
E4,0.486,GC049,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆pot,Single KO,0.4063333333333333
E5,0.498,GC052,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆nmp,Single KO,0.41833333333333333
E6,0.516,GC047,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆his,Single KO,0.43633333333333335
E7,0.61,GC050,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆rbs,Single KO,0.5303333333333333
E8,0.343,GC048,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆dpp,Single KO,0.26333333333333336
E9,0.527,GC053,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆opp,Single KO,0.44733333333333336
E10,0.522,GC055,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆mgl,Single KO,0.44233333333333336
F3,0.567,GC030,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆glt,Single KO,0.4873333333333333
F4,0.565,GC030,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆glt,Single KO,0.4853333333333333
F5,0.568,GC030,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆glt,Single KO,0.4883333333333333
F6,0.515,GC029,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆flh,Single KO,0.43533333333333335
F7,0.515,GC029,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆flh,Single KO,0.43533333333333335
F8,0.509,GC029,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,∆flh,Single KO,0.42933333333333334
F9,0.512,GC001,1,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,WT,WT,0.43233333333333335
F10,0.525,GC001,2,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,WT,WT,0.44533333333333336
F11,0.528,GC001,3,glucose-acetate,2021-09-09,1,11.04888888888889,0.07966666666666666,WT,WT,0.44833333333333336
C3,0.519,GC032,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.43933333333333335
C4,0.502,GC049,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.42233333333333334
C5,0.491,GC052,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.41133333333333333
C6,0.522,GC047,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆his,Single KO,0.44233333333333336
C7,0.612,GC050,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆rbs,Single KO,0.5323333333333333
C8,0.344,GC048,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆dpp,Single KO,0.2643333333333333
C9,0.533,GC053,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆opp,Single KO,0.45333333333333337
C10,0.526,GC055,1,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆mgl,Single KO,0.44633333333333336
D3,0.514,GC032,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.43433333333333335
D4,0.493,GC049,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.41333333333333333
D5,0.5,GC052,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.42033333333333334
D6,0.521,GC047,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆his,Single KO,0.44133333333333336
D7,0.615,GC050,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆rbs,Single KO,0.5353333333333333
D8,0.35,GC048,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆dpp,Single KO,0.2703333333333333
D9,0.53,GC053,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆opp,Single KO,0.45033333333333336
D10,0.53,GC055,2,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆mgl,Single KO,0.45033333333333336
E3,0.523,GC032,3,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆mal,Single KO,0.44333333333333336
E4,0.494,GC049,3,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆pot,Single KO,0.41433333333333333
E5,0.506,GC052,3,glucose-acetate,2021-09-09,1,11.174444444444445,0.07966666666666666,∆nmp,Single KO,0.42633333333333334
