gene_name,sample,counts,fraction
yhdW,60,11927,0.0006390160128508279
yhdX,60,691,3.702188856207949e-05
yhdY,60,345,1.8484155649663424e-05
yhdZ,60,699,3.745050666410067e-05
yheO,60,2125,0.00011385168334937615
yheS,60,1300,6.965044157844187e-05
yheT,60,520,2.7860176631376752e-05
yheU,60,437,2.3413263822907003e-05
yheV,60,617,3.305717111838357e-05
yhfA,60,2777,0.0001487840586641024
yhfG,60,383,2.052009163426403e-05
yhfK,60,2153,0.00011535184670645029
yhfL,60,106,5.679189851780645e-06
yhfS,60,97,5.196994487006817e-06
yhfT,60,103,5.518458063522703e-06
yhfU,60,37,1.9823587218479612e-06
yhfW,60,25,1.33943156881619e-06
yhfX,60,27,1.4465860943214852e-06
yhfY,60,229,1.22691931703563e-05
yhfZ,60,530,2.8395949258903228e-05
yhgA,60,146,7.82228036188655e-06
yhgE,60,1048,5.6148971364774686e-05
yhgF,60,1356,7.265076829259014e-05
yhgN,60,275,1.473374725697809e-05
yhhA,60,3526,0.00018891342846583543
yhhH,60,18,9.643907295476567e-07
yhhI,60,38,2.035935984600609e-06
yhhJ,60,350,1.875204196342666e-05
yhhL,60,161,8.625939303176263e-06
yhhM,60,451,2.4163345501444067e-05
yhhN,60,2219,0.00011888794604812503
yhhQ,60,454,2.4324077289702012e-05
yhhS,60,695,3.7236197613090084e-05
yhhT,60,1016,5.4434498956689965e-05
yhhW,60,874,4.6826527645814006e-05
yhhX,60,2500,0.000133943156881619
yhhY,60,383,2.052009163426403e-05
yhhZ,60,17,9.108134667950092e-07
yhiD,60,118,6.322117004812417e-06
yhiI,60,1719,9.209931467180123e-05
yhiJ,60,341,1.8269846598652833e-05
yhiK,60,11,5.893498902791237e-07
yhiL,60,50,2.67886313763238e-06
yhiM,60,220,1.1786997805582473e-05
yhiN,60,961,5.1487749505294346e-05
yhiS_1,60,18,9.643907295476567e-07
yhjA,60,479,2.56635088585182e-05
yhjB,60,480,2.571708612127085e-05
yhjC,60,262,1.4037242841193671e-05
yhjD,60,2598,0.00013919372863137848
yhjE,60,6048,0.0003240352851280127
yhjG,60,5824,0.0003120339782714196
yhjJ,60,1858,9.954655419441924e-05
yhjR,60,1725,9.242077824831711e-05
yhjV,60,253,1.3555047476419843e-05
yhjX,60,309,1.6555374190568108e-05
yhjY,60,7441,0.0003986684121424508
yiaA,60,217,1.1626266017324529e-05
yiaB,60,64,3.4289448161694467e-06
yiaC,60,314,1.6823260504331348e-05
yiaD,60,57,3.0539039769009133e-06
yiaF,60,6805,0.0003645932730317669
yiaG,60,2957,0.00015842796595957895
yiaJ,60,498,2.6681476850818507e-05
yiaK,60,85,4.554067333975046e-06
yiaL,60,18,9.643907295476567e-07
yiaM,60,21,1.1251225178055996e-06
yiaN,60,58,3.107481239653561e-06
yiaO,60,110,5.893498902791236e-06
yiaT,60,210,1.1251225178055997e-05
yiaU,60,677,3.627180688354243e-05
yiaV,60,348,1.8644887437921366e-05
yiaW,60,156,8.358052989413025e-06
yiaY,60,21,1.1251225178055996e-06
yibA,60,577,3.0914080608277664e-05
yibF,60,2004,0.0001073688345563058
yibG,60,48,2.5717086121270848e-06
yibH,60,977,5.23449857093367e-05
yibI,60,562,3.0110421666987952e-05
yibJ,60,287,1.5376674410009863e-05
yibL,60,794,4.254034662560219e-05
yibN,60,1958,0.000104904280469684
yibQ,60,373,1.9984319006737554e-05
yibT,60,3048,0.0001633034968700699
yibV,60,11,5.893498902791237e-07
yicC,60,2016,0.00010801176170933757
yicG,60,25,1.33943156881619e-06
yicH,60,3275,0.0001754655355149209
yicI,60,374,2.0037896269490202e-05
yicJ,60,88,4.714799122232989e-06
yicL,60,755,4.045083337824894e-05
yicN,60,294,1.5751715249278396e-05
yicR,60,568,3.0431885243503837e-05
yicS,60,416,2.2288141305101403e-05
yidA,60,1079,5.780986651010676e-05
yidB,60,675,3.616465235803713e-05
yidC,60,4595,0.00024618752234841575
yidD,60,200,1.071545255052952e-05
yidE,60,1423,7.624044489701753e-05
yidF,60,721,3.862920644465892e-05
yidG,60,176,9.429598244465979e-06
yidH,60,293,1.5698137986525747e-05
yidI,60,96,5.1434172242541696e-06
yidJ,60,238,1.2751388535130129e-05
yidK,60,127,6.8043123695862456e-06
yidL,60,486,2.6038549697786734e-05
yidP,60,33,1.7680496708373709e-06
yidQ,60,3091,0.00016560731916843372
yidR,60,392,2.100228699903786e-05
yidX,60,227,1.2162038644851006e-05
yidZ,60,162,8.679516565928912e-06
yieE,60,672,3.6003920569779186e-05
yieF,60,1757,9.413525065640184e-05
yieH,60,230,1.2322770433108949e-05
yieK,60,202,1.0822607076034815e-05
yieL,60,254,1.3608624739172491e-05
yieP,60,1173,6.284612920885564e-05
yifB,60,164,8.786671091434207e-06
yifE,60,2978,0.00015955308847738457
yifK,60,2035,0.00010902972970163786
yifL,60,671,3.595034330702654e-05
yifN,60,35,1.875204196342666e-06
yifO,60,206,1.1036916127045406e-05
yigA,60,522,2.796733115688205e-05
yigB,60,608,3.2574975753609744e-05
yigE,60,53,2.8395949258903227e-06
yigF,60,69,3.6968311299326846e-06
yigG,60,1,5.3577262752647604e-08
yigI,60,1426,7.640117668527548e-05
yigL,60,592,3.171773954956738e-05
yigM,60,149,7.983012150144492e-06
yigZ,60,819,4.387977819441839e-05
yihA,60,1177,6.306043825986623e-05
yihD,60,866,4.6397909543792824e-05
yihF,60,267,1.430512915495691e-05
yihG,60,236,1.2644234009624833e-05
yihI,60,2635,0.00014117608735322642
yihL,60,177,9.483175507218625e-06
yihM,60,764,4.093302874302277e-05
yihN,60,349,1.869846470067401e-05
yihO,60,270,1.4465860943214852e-05
yihP,60,152,8.143743938402436e-06
yihQ,60,444,2.3788304662175533e-05
yihR,60,67,3.589676604427389e-06
yihS,60,180,9.643907295476568e-06
yihT,60,75,4.01829470644857e-06
yihU,60,59,3.1610585024062083e-06
yihV,60,182,9.751061820981863e-06
yihW,60,2017,0.00010806533897209021
yihX,60,2346,0.00012569225841771128
yihY,60,2782,0.00014905194497786563
yiiD,60,2596,0.00013908657410587318
yiiE,60,13,6.965044157844188e-07
yiiF,60,199,1.0661875287776873e-05
yiiG,60,105,5.6256125890279985e-06
yiiM,60,360,1.9287814590953136e-05
yiiQ,60,647,3.4664489000963e-05
yiiR,60,482,2.5824240646776143e-05
yiiS,60,2416,0.0001294426668103966
yiiX,60,162,8.679516565928912e-06
yijD,60,2067,0.00011074420210972259
yijE,60,177,9.483175507218625e-06
yijF,60,8,4.2861810202118083e-07
yijO,60,269,1.4412283680462205e-05
yjaA,60,2,1.0715452550529521e-07
yjaB,60,286,1.5323097147257214e-05
yjaG,60,1212,6.493564245620889e-05
yjaH,60,1172,6.279255194610299e-05
yjaZ,60,99,5.304149012512113e-06
yjbB,60,1645,8.81345972281053e-05
yjbD,60,734,3.932571086044334e-05
yjbE,60,388,2.078797794802727e-05
yjbF,60,11,5.893498902791237e-07
yjbG,60,5,2.67886313763238e-07
yjbH,60,253,1.3555047476419843e-05
yjbI,60,49,2.6252858748797325e-06
yjbJ,60,6089,0.00032623195290087123
yjbL,60,2,1.0715452550529521e-07
yjbM,60,46,2.4645540866217897e-06
yjbQ,60,2417,0.00012949624407314925
yjbR,60,2257,0.00012092388203272563
yjbS,60,9,4.821953647738284e-07
yjbT,60,26,1.3930088315688377e-06
yjcB,60,78,4.179026494706513e-06
yjcE,60,1242,6.654296033878832e-05
yjcF,60,347,1.8591310175168717e-05
yjcH,60,11772,0.0006307115371241676
yjcO,60,1549,8.299118000385113e-05
yjcS,60,64,3.4289448161694467e-06
yjcZ,60,3561,0.0001907886326621781
yjdC,60,6292,0.0003371081372396587
yjdF,60,239,1.2804965797882776e-05
yjdI,60,997,5.3416530964389655e-05
yjdJ,60,3372,0.0001806625300019277
yjdM,60,817,4.377262366891309e-05
yjdN,60,3659,0.00019603920441193758
yjdP,60,299,1.6019601563041632e-05
yjeF,60,3329,0.00017835870770356387
yjeH,60,998,5.3470108227142303e-05
yjeI,60,3803,0.00020375433024831882
yjeJ,60,149,7.983012150144492e-06
yjeM,60,538,2.882456736092441e-05
yjeN,60,128,6.857889632338893e-06
yjeO,60,56,3.0003267141482655e-06
yjeT,60,28,1.5001633570741328e-06
yjeV,60,8,4.2861810202118083e-07
yjfC,60,61,3.268213027911504e-06
yjfF,60,1861,9.970728598267718e-05
yjfI,60,38,2.035935984600609e-06
yjfJ,60,62,3.321790290664151e-06
yjfK,60,48,2.5717086121270848e-06
yjfL,60,81,4.339758282964456e-06
yjfM,60,59,3.1610585024062083e-06
yjfN,60,4980,0.0002668147685081851
yjfP,60,565,3.0271153455245895e-05
yjfY,60,1240,6.643580581328303e-05
yjfZ,60,185,9.911793609239806e-06
yjgA,60,3018,0.00016169617898749046
yjgH,60,587,3.1449853235804144e-05
yjgL,60,313,1.67696832415787e-05
yjgM,60,845,4.5272787025987224e-05
yjgN,60,105,5.6256125890279985e-06
yjgR,60,2755,0.00014760535888354415
yjgW,60,34,1.8216269335900184e-06
yjgX_1,60,43,2.303822298363847e-06
yjgX_2,60,701,3.755766118960597e-05
yjgZ,60,4,2.1430905101059042e-07
yjhB,60,1028,5.5077426109721734e-05
yjhC,60,2168,0.00011615550564774
yjhD,60,185,9.911793609239806e-06
yjhE,60,73,3.911140180943275e-06
yjhF,60,1350,7.232930471607426e-05
yjhG,60,4961,0.00026579680051588476
yjhH,60,1962,0.0001051185895206946
yjhI,60,1040,5.5720353262753504e-05
yjhP,60,539,2.887814462367706e-05
yjhQ,60,384,2.0573668897016678e-05
yjhR,60,514,2.7538713054860867e-05
yjhU,60,2657,0.00014235478713378467
yjhV,60,62,3.321790290664151e-06
yjiA,60,1474,7.897288529740257e-05
yjiC,60,25,1.33943156881619e-06
yjiG,60,45,2.410976823869142e-06
yjiH,60,21,1.1251225178055996e-06
yjiJ,60,1079,5.780986651010676e-05
yjiK,60,242,1.296569758614072e-05
yjiL,60,315,1.6876837767083993e-05
yjiM,60,1183,6.338190183638211e-05
yjiN,60,2176,0.00011658412374976118
yjiP,60,70,3.750408392685332e-06
yjiQ,60,499,2.6735054113571152e-05
yjiR,60,590,3.161058502406208e-05
yjiS,60,9,4.821953647738284e-07
yjiT,60,5853,0.0003135877188912464
yjiV,60,2795,0.00014974844939365004
yjiX,60,125,6.69715784408095e-06
yjiY,60,4129,0.00022122051790568194
yjjA,60,968,5.186279034456288e-05
yjjB,60,109,5.839921640038589e-06
yjjG,60,1961,0.00010506501225794195
yjjI,60,101,5.4113035380174075e-06
yjjJ,60,800,4.286181020211808e-05
yjjP,60,411,2.2020254991338163e-05
yjjQ,60,30,1.607317882579428e-06
yjjU,60,841,4.505847797497663e-05
yjjV,60,576,3.0860503345525016e-05
yjjW,60,25,1.33943156881619e-06
yjjX,60,408,2.185952320308022e-05
yjjY,60,153,8.197321201155083e-06
yjjZ,60,71,3.8039856554379796e-06
yjtD,60,1080,5.786344377285941e-05
ykfA,60,635,3.402156184793123e-05
ykfB,60,1756,9.408167339364919e-05
ykfC,60,431,2.3091800246391115e-05
ykfF,60,4,2.1430905101059042e-07
ykfG,60,4,2.1430905101059042e-07
ykfH,60,2,1.0715452550529521e-07
ykfI,60,30,1.607317882579428e-06
ykfJ,60,69,3.6968311299326846e-06
ykfM,60,14,7.500816785370664e-07
ykgA,60,520,2.7860176631376752e-05
ykgE,60,559,2.994968987873001e-05
ykgF,60,1228,6.579287866025126e-05
ykgG,60,665,3.562887973051065e-05
ykgH,60,106,5.679189851780645e-06
ykgJ,60,281,1.5055210833493976e-05
ykgL,60,88,4.714799122232989e-06
ykgM,60,61,3.268213027911504e-06
ykgN,60,0,0.0
ykgO,60,11,5.893498902791237e-07
ykgR,60,460,2.4645540866217897e-05
ykiA,60,825,4.420124177093427e-05
ylaC,60,1065,5.705978483156969e-05
ylbE,60,54,2.8931721886429704e-06
ylbF,60,34,1.8216269335900184e-06
ylbG,60,183,9.80463908373451e-06
ylbH,60,104,5.572035326275351e-06
ylcG,60,1,5.3577262752647604e-08
ylcH,60,43,2.303822298363847e-06
ylcI,60,34,1.8216269335900184e-06
yliI,60,1650,8.840248354186854e-05
ymbA,60,2059,0.00011031558400770141
ymcE,60,42,2.250245035611199e-06
ymdA,60,140,7.500816785370664e-06
ymdB,60,1913,0.00010249330364581485
ymdE,60,8,4.2861810202118083e-07
ymdF,60,4635,0.00024833061285852164
ymfA,60,29,1.5537406198267805e-06
ymfD,60,998,5.3470108227142303e-05
ymfE,60,766,4.104018326852806e-05
ymfH,60,176,9.429598244465979e-06
ymfI,60,945,5.063051330125198e-05
ymfJ,60,580,3.107481239653561e-05
ymfK,60,1872,0.0001002966358729563
ymfL,60,75,4.01829470644857e-06
ymfM,60,19,1.0179679923003045e-06
ymfN,60,89,4.768376384985636e-06
ymfO,60,15,8.03658941289714e-07
ymfP,60,25,1.33943156881619e-06
ymfQ,60,9,4.821953647738284e-07
ymfR,60,1,5.3577262752647604e-08
ymfS,60,137,7.340084997112721e-06
ymfT,60,19,1.0179679923003045e-06
ymgA,60,576,3.0860503345525016e-05
ymgC,60,283,1.5162365358999272e-05
ymgD,60,191,1.0233257185755692e-05
ymgE,60,4499,0.00024104410512416156
ymgF,60,46,2.4645540866217897e-06
ymgG,60,82,4.393335545717104e-06
ymgH,60,16,8.572362040423617e-07
ymgI,60,34,1.8216269335900184e-06
ymgJ,60,40,2.143090510105904e-06
ymiA,60,1090,5.8399216400385886e-05
ymjA,60,304,1.6287487876804872e-05
ymjB,60,10,5.35772627526476e-07
ymjC,60,143,7.661548573628607e-06
ymjD,60,0,0.0
ynaA,60,246,1.318000663715131e-05
ynaE,60,68,3.643253867180037e-06
ynaI,60,710,3.80398565543798e-05
ynaJ,60,3011,0.00016132113814822192
ynaK,60,102,5.464880800770055e-06
ynbA,60,32,1.7144724080847233e-06
ynbB,60,57,3.0539039769009133e-06
ynbC,60,328,1.7573342182868414e-05
ynbD,60,351,1.880561922617931e-05
ynbE,60,290,1.5537406198267805e-05
ynbG,60,0,0.0
yncD,60,1499,8.031231686621876e-05
yncE,60,3578,0.00019169944612897313
yncG,60,1523,8.15981711722823e-05
yncH,60,34,1.8216269335900184e-06
yncI,60,227,1.2162038644851006e-05
yncJ,60,205,1.0983338864292757e-05
yncK_1,60,13,6.965044157844188e-07
yncK_2,60,19,1.0179679923003045e-06
yncL,60,2415,0.00012938908954764395
yncM,60,31,1.6608951453320756e-06
yneE,60,104,5.572035326275351e-06
yneG,60,46,2.4645540866217897e-06
yneH,60,342,1.8323423861405478e-05
yneJ,60,404,2.164521415206963e-05
yneK,60,61,3.268213027911504e-06
yneL,60,17,9.108134667950092e-07
yneM,60,1957,0.00010485070320693135
ynfA,60,185,9.911793609239806e-06
ynfB,60,2761,0.00014792682246006004
ynfC,60,2437,0.0001305677893282022
ynfD,60,1562,8.368768441963555e-05
ynfE,60,295,1.580529251203104e-05
ynfF,60,698,3.739692940134802e-05
ynfG,60,140,7.500816785370664e-06
ynfH,60,427,2.2877491195380524e-05
ynfK,60,1611,8.631297029451529e-05
ynfL,60,526,2.8181640207892637e-05
ynfM,60,432,2.3145377509143763e-05
ynfN,60,4,2.1430905101059042e-07
ynfO,60,27,1.4465860943214852e-06
ynfP,60,17,9.108134667950092e-07
ynhF,60,1849,9.906435882964541e-05
yniA,60,21591,0.0011567866800924144
yniB,60,2667,0.00014289055976131115
yniC,60,1518,8.133028485851905e-05
yniD,60,52,2.7860176631376754e-06
ynjA,60,257,1.3769356527430434e-05
ynjB,60,538,2.882456736092441e-05
ynjC,60,253,1.3555047476419843e-05
ynjD,60,199,1.0661875287776873e-05
ynjE,60,901,4.827311374013549e-05
ynjF,60,351,1.880561922617931e-05
ynjH,60,653,3.498595257747888e-05
ynjI,60,107,5.732767114533293e-06
yoaA,60,962,5.1541326768046995e-05
yoaB,60,1560,8.358052989413025e-05
yoaC,60,11646,0.000623960802017334
yoaE,60,2222,0.00011904867783638297
yoaF,60,339,1.8162692073147535e-05
yoaG,60,56,3.0003267141482655e-06
yoaH,60,988,5.293433559961583e-05
yoaI,60,22,1.1786997805582473e-06
yoaJ,60,15,8.03658941289714e-07
yoaK,60,24,1.2858543060635424e-06
yobA,60,1752,9.386736434263859e-05
yobB,60,1557,8.341979810587232e-05
yobD,60,193,1.0340411711260988e-05
yobF,60,34456,0.0018460581654052258
yobH,60,510,2.7324404003850276e-05
yobI,60,21,1.1251225178055996e-06
yodB,60,945,5.063051330125198e-05
yodC,60,1429,7.656190847353342e-05
yodD,60,11187,0.0005993688384138687
yoeA,60,100,5.35772627526476e-06
yoeB,60,1709,9.156354204427474e-05
yoeE,60,737,3.9486442648701284e-05
yoeF,60,158,8.46520751491832e-06
yoeI,60,27,1.4465860943214852e-06
yohC,60,7712,0.0004131878503484183
yohD,60,759,4.0665142429259526e-05
yohF,60,2143,0.00011481607407892382
yohH,60,5,2.67886313763238e-07
yohJ,60,233,1.2483502221366891e-05
yohK,60,590,3.161058502406208e-05
yohO,60,138,7.393662259865369e-06
yohP,60,889,4.7630186587103715e-05
yojI,60,618,3.3110748381136216e-05
yojO,60,9,4.821953647738284e-07
ypaB,60,15,8.03658941289714e-07
ypdA,60,1103,5.9095720816170304e-05
ypdB,60,1580,8.465207514918321e-05
ypdC,60,648,3.471806626371565e-05
ypdE,60,43,2.303822298363847e-06
ypdF,60,41,2.196667772858552e-06
ypdI,60,26,1.3930088315688377e-06
ypdJ,60,5,2.67886313763238e-07
ypdK,60,15,8.03658941289714e-07
ypeA,60,509,2.7270826741097628e-05
ypeB,60,66,3.5360993416747417e-06
ypeC,60,322,1.7251878606352526e-05
ypfG,60,171,9.161711930702739e-06
ypfH,60,1199,6.423913804042447e-05
ypfJ,60,2620,0.00014037242841193672
ypfM,60,6485,0.0003474485489509197
ypfN,60,1517,8.127670759576642e-05
yphA,60,1053,5.641685767853792e-05
yphB,60,448,2.4002613713186124e-05
yphC,60,500,2.67886313763238e-05
yphD,60,217,1.1626266017324529e-05
yphE,60,546,2.9253185462945592e-05
yphF,60,523,2.8020908419634694e-05
yphG,60,269,1.4412283680462205e-05
yphH,60,674,3.611107509528448e-05
ypjA,60,8554,0.0004582999055861476
ypjB,60,25,1.33943156881619e-06
ypjC,60,12,6.429271530317712e-07
ypjD,60,961,5.1487749505294346e-05
ypjF,60,55,2.946749451395618e-06
ypjJ,60,4,2.1430905101059042e-07
ypjK,60,8,4.2861810202118083e-07
ypjM_1,60,49,2.6252858748797325e-06
ypjM_2,60,5,2.67886313763238e-07
ypjM_3,60,157,8.411630252165674e-06
yqaA,60,1001,5.363084001540025e-05
yqaB,60,809,4.334400556689191e-05
yqaE,60,2129,0.00011406599240038675
yqcA,60,1754,9.397451886814389e-05
yqcC,60,183,9.80463908373451e-06
yqcE,60,154,8.25089846390773e-06
yqcG,60,0,0.0
yqeA,60,363,1.9448546379211078e-05
yqeB,60,8480,0.00045433518814245164
yqeC,60,5389,0.0002887278689740179
yqeF,60,11153,0.0005975472114802787
yqeG,60,162,8.679516565928912e-06
yqeH,60,101,5.4113035380174075e-06
yqeI,60,85,4.554067333975046e-06
yqeJ,60,25,1.33943156881619e-06
yqeK,60,18,9.643907295476567e-07
yqeL,60,4,2.1430905101059042e-07
yqfA,60,7114,0.000381148647222335
yqfB,60,470,2.5181313493744373e-05
yqfE,60,31,1.6608951453320756e-06
yqfG,60,18,9.643907295476567e-07
yqgA,60,246,1.318000663715131e-05
yqgB,60,144,7.715125836381254e-06
yqgC,60,11,5.893498902791237e-07
yqgD,60,4,2.1430905101059042e-07
yqgE,60,1125,6.027442059672855e-05
yqgF,60,708,3.79327020288745e-05
yqhA,60,1751,9.381378707988594e-05
yqhC,60,545,2.9199608200192943e-05
yqhD,60,557,2.9842535353224713e-05
yqhG,60,165,8.840248354186854e-06
yqhH,60,71,3.8039856554379796e-06
yqiA,60,900,4.821953647738284e-05
yqiB,60,856,4.5862136916266345e-05
yqiC,60,1395,7.47402815399434e-05
yqiG,60,292,1.56445607237731e-05
yqiH,60,72,3.857562918190627e-06
yqiI,60,135,7.232930471607426e-06
yqiJ,60,78,4.179026494706513e-06
yqiK,60,212,1.135837970356129e-05
yqjA,60,2602,0.00013940803768238905
yqjC,60,15253,0.0008172139887661339
yqjD,60,12154,0.0006511780514956789
yqjE,60,11217,0.0006009761562964481
yqjF,60,511,2.7377981266602925e-05
yqjG,60,4254,0.0002279176757497629
yqjH,60,388,2.078797794802727e-05
yqjI,60,203,1.0876184338787464e-05
yqjK,60,10442,0.0005594537776631462
yraH,60,107,5.732767114533293e-06
yraI,60,13,6.965044157844188e-07
yraJ,60,305,1.6341065139557517e-05
yraK,60,273,1.4626592731472796e-05
yraN,60,644,3.450375721270505e-05
yraP,60,1831,9.809996810009775e-05
yraQ,60,241,1.2912120323388071e-05
yraR,60,574,3.0753348820019725e-05
yrbG,60,1053,5.641685767853792e-05
yrbL,60,1927,0.00010324338532435192
yrbN,60,342,1.8323423861405478e-05
yrdA,60,1805,9.670695926852891e-05
yrdB,60,968,5.186279034456288e-05
yrdD,60,5097,0.0002730833082502448
yrfF,60,4747,0.00025433126628681817
yrfG,60,1562,8.368768441963555e-05
yrhA,60,4,2.1430905101059042e-07
yrhB,60,99,5.304149012512113e-06
yrhD,60,8,4.2861810202118083e-07
ysaA,60,155,8.304475726660378e-06
ysaB,60,623,3.337863469489945e-05
ysgA,60,12804,0.0006860032722848998
yshB,60,815,4.366546914340779e-05
ytcA,60,2,1.0715452550529521e-07
ytfA,60,4,2.1430905101059042e-07
ytfB,60,2692,0.00014422999133012734
ytfE,60,49,2.6252858748797325e-06
ytfF,60,523,2.8020908419634694e-05
ytfH,60,211,1.1304802440808644e-05
ytfI,60,587,3.1449853235804144e-05
ytfJ,60,10237,0.0005484704387988535
ytfK,60,12568,0.0006733590382752751
ytfL,60,2250,0.0001205488411934571
ytfP,60,3163,0.00016946488208662437
ytfQ,60,16221,0.0008690767791106967
ytfR,60,5000,0.000267886313763238
ytfT,60,1467,7.859784445813403e-05
ythA,60,17,9.108134667950092e-07
ytjA,60,6882,0.0003687187222637208
ytjB,60,294,1.5751715249278396e-05
ytjC,60,1380,7.39366225986537e-05
yzcX,60,69,3.6968311299326846e-06
yzfA,60,20,1.071545255052952e-06
yzgL,60,114,6.1078079538018265e-06
zapA,60,7383,0.0003955609309027972
zapB,60,4318,0.00023134662056593233
zapC,60,4690,0.00025127736230991726
zapD,60,1182,6.332832457362946e-05
zapE,60,1072,5.7434825670838225e-05
zinT,60,125,6.69715784408095e-06
zipA,60,11698,0.0006267468196804717
zitB,60,1613,8.642012482002057e-05
zntA,60,910,4.8755309104909315e-05
zntR,60,928,4.9719699834456976e-05
znuA,60,2064,0.00011058347032146464
znuB,60,507,2.7163672215592334e-05
znuC,60,603,3.23070894398465e-05
zraP,60,48,2.5717086121270848e-06
zraR,60,357,1.9127082802695193e-05
zraS,60,252,1.3501470213667196e-05
zupT,60,3027,0.0001621783743522643
zur,60,512,2.7431558529355573e-05
zwf,60,5012,0.0002685292409162698
aaeA,120,76,4.112152020633047e-06
aaeB,120,154,8.332518568124858e-06
aaeR,120,486,2.629613002667975e-05
aaeX,120,20,1.082145268587644e-06
aas,120,1330,7.196266036107833e-05
aat,120,867,4.691099739327437e-05
abgA,120,85,4.599117391497487e-06
abgB,120,129,6.9798369823903045e-06
abgR,120,1193,6.454996527125296e-05
abgT,120,187,1.0118058261294473e-05
abpA,120,2347,0.00012698974726876004
abpB,120,2383,0.0001289376087522178
abrB,120,151,8.170196777836712e-06
accA,120,7489,0.0004052092958226433
accB,120,7242,0.00039184480175558594
accC,120,14224,0.0007696217150195325
accD,120,11162,0.0006039452743987642
aceA,120,188406,0.010194133073676183
aceB,120,137098,0.0074179976016414415
aceE,120,10218,0.0005528680177214274
aceF,120,4931,0.00026680291597028363
aceK,120,44195,0.0023912705072615466
ackA,120,10617,0.0005744568158297509
acnA,120,12216,0.000660974330053333
acnB,120,79446,0.004298605650410699
acpH,120,544,2.9434351305583917e-05
acpP,120,49284,0.0026666223708536724
acpS,120,851,4.6045281178404254e-05
acpT,120,602,3.257257258448809e-05
acrA,120,4694,0.0002539794945375201
acrB,120,9950,0.000538367271122353
acrD,120,499,2.699952445126172e-05
acrE,120,19,1.0280380051582618e-06
acrF,120,367,1.985736567858327e-05
acrR,120,755,4.085098388918356e-05
acrZ,120,889,4.810135718872078e-05
acs,120,33508,0.0018130261829917389
actP,120,17190,0.00093010385835108
ada,120,472,2.55386283386684e-05
add,120,685,3.7063475449126806e-05
adeD,120,561,3.0354174783883416e-05
adeP,120,3186,0.0001723857412860117
adeQ,120,75,4.058044757203665e-06
adhE,120,31887,0.0017253183089727103
adhP,120,6502,0.00035180542681784307
adiA,120,265,1.4338424808786283e-05
