well,od600nm,identifier,replicate,growth_medium,date,run_number,time_hr,avg_blank_value,strain,class,od600nm_subtracted
F9,0.171,GC001,1,glucose-acetate,2021-09-07,1,8.412222222222223,0.07962962962962962,WT,WT,0.0913703703703704
F10,0.163,GC001,2,glucose-acetate,2021-09-07,1,8.412222222222223,0.07962962962962962,WT,WT,0.08337037037037039
F11,0.157,GC001,3,glucose-acetate,2021-09-07,1,8.412222222222223,0.07962962962962962,WT,WT,0.07737037037037038
C3,0.346,GC032,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mal,Single KO,0.26637037037037037
C4,0.243,GC049,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆pot,Single KO,0.1633703703703704
C5,0.33,GC052,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆nmp,Single KO,0.2503703703703704
C6,0.299,GC047,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆his,Single KO,0.21937037037037038
C7,0.375,GC050,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆rbs,Single KO,0.2953703703703704
C8,0.242,GC048,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆dpp,Single KO,0.1623703703703704
C9,0.263,GC053,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆opp,Single KO,0.1833703703703704
C10,0.309,GC055,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mgl,Single KO,0.2293703703703704
D3,0.348,GC032,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mal,Single KO,0.26837037037037037
D4,0.242,GC049,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆pot,Single KO,0.1623703703703704
D5,0.337,GC052,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆nmp,Single KO,0.2573703703703704
D6,0.3,GC047,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆his,Single KO,0.22037037037037038
D7,0.377,GC050,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆rbs,Single KO,0.2973703703703704
D8,0.243,GC048,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆dpp,Single KO,0.1633703703703704
D9,0.26,GC053,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆opp,Single KO,0.1803703703703704
D10,0.306,GC055,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mgl,Single KO,0.2263703703703704
E3,0.347,GC032,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mal,Single KO,0.26737037037037037
E4,0.244,GC049,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆pot,Single KO,0.1643703703703704
E5,0.335,GC052,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆nmp,Single KO,0.2553703703703704
E6,0.299,GC047,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆his,Single KO,0.21937037037037038
E7,0.374,GC050,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆rbs,Single KO,0.2943703703703704
E8,0.244,GC048,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆dpp,Single KO,0.1643703703703704
E9,0.259,GC053,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆opp,Single KO,0.1793703703703704
E10,0.311,GC055,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆mgl,Single KO,0.2313703703703704
F3,0.303,GC030,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆glt,Single KO,0.22337037037037039
F4,0.285,GC030,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆glt,Single KO,0.20537037037037037
F5,0.268,GC030,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆glt,Single KO,0.1883703703703704
F6,0.284,GC029,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆flh,Single KO,0.20437037037037037
F7,0.281,GC029,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆flh,Single KO,0.20137037037037042
F8,0.267,GC029,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,∆flh,Single KO,0.1873703703703704
F9,0.177,GC001,1,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,WT,WT,0.09737037037037037
F10,0.169,GC001,2,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,WT,WT,0.08937037037037039
F11,0.162,GC001,3,glucose-acetate,2021-09-07,1,8.537777777777778,0.07962962962962962,WT,WT,0.08237037037037039
C3,0.357,GC032,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mal,Single KO,0.2773703703703704
C4,0.251,GC049,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆pot,Single KO,0.1713703703703704
C5,0.34,GC052,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆nmp,Single KO,0.2603703703703704
C6,0.31,GC047,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆his,Single KO,0.2303703703703704
C7,0.385,GC050,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆rbs,Single KO,0.3053703703703704
C8,0.254,GC048,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆dpp,Single KO,0.1743703703703704
C9,0.273,GC053,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆opp,Single KO,0.19337037037037041
C10,0.32,GC055,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mgl,Single KO,0.2403703703703704
D3,0.359,GC032,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mal,Single KO,0.2793703703703704
D4,0.251,GC049,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆pot,Single KO,0.1713703703703704
D5,0.348,GC052,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆nmp,Single KO,0.26837037037037037
D6,0.312,GC047,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆his,Single KO,0.2323703703703704
D7,0.388,GC050,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆rbs,Single KO,0.3083703703703704
D8,0.255,GC048,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆dpp,Single KO,0.1753703703703704
D9,0.27,GC053,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆opp,Single KO,0.1903703703703704
D10,0.318,GC055,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mgl,Single KO,0.2383703703703704
E3,0.358,GC032,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mal,Single KO,0.2783703703703704
E4,0.253,GC049,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆pot,Single KO,0.1733703703703704
E5,0.346,GC052,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆nmp,Single KO,0.26637037037037037
E6,0.309,GC047,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆his,Single KO,0.2293703703703704
E7,0.385,GC050,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆rbs,Single KO,0.3053703703703704
E8,0.255,GC048,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆dpp,Single KO,0.1753703703703704
E9,0.27,GC053,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆opp,Single KO,0.1903703703703704
E10,0.322,GC055,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆mgl,Single KO,0.2423703703703704
F3,0.315,GC030,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆glt,Single KO,0.2353703703703704
F4,0.297,GC030,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆glt,Single KO,0.21737037037037038
F5,0.28,GC030,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆glt,Single KO,0.20037037037037042
F6,0.295,GC029,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆flh,Single KO,0.21537037037037038
F7,0.292,GC029,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆flh,Single KO,0.21237037037037038
F8,0.278,GC029,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,∆flh,Single KO,0.19837037037037042
F9,0.183,GC001,1,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,WT,WT,0.10337037037037038
F10,0.175,GC001,2,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,WT,WT,0.09537037037037037
F11,0.168,GC001,3,glucose-acetate,2021-09-07,1,8.663333333333334,0.07962962962962962,WT,WT,0.08837037037037039
C3,0.367,GC032,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mal,Single KO,0.2874074074074074
C4,0.261,GC049,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆pot,Single KO,0.1814074074074074
C5,0.351,GC052,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆nmp,Single KO,0.2714074074074074
C6,0.321,GC047,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆his,Single KO,0.2414074074074074
C7,0.396,GC050,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆rbs,Single KO,0.3164074074074074
C8,0.266,GC048,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆dpp,Single KO,0.1864074074074074
C9,0.283,GC053,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆opp,Single KO,0.20340740740740737
C10,0.33,GC055,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mgl,Single KO,0.2504074074074074
D3,0.369,GC032,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mal,Single KO,0.2894074074074074
D4,0.259,GC049,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆pot,Single KO,0.1794074074074074
D5,0.358,GC052,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆nmp,Single KO,0.2784074074074074
D6,0.322,GC047,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆his,Single KO,0.2424074074074074
D7,0.399,GC050,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆rbs,Single KO,0.3194074074074074
D8,0.267,GC048,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆dpp,Single KO,0.1874074074074074
D9,0.28,GC053,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆opp,Single KO,0.20040740740740742
D10,0.328,GC055,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mgl,Single KO,0.2484074074074074
E3,0.368,GC032,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mal,Single KO,0.2884074074074074
E4,0.263,GC049,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆pot,Single KO,0.1834074074074074
E5,0.356,GC052,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆nmp,Single KO,0.2764074074074074
E6,0.321,GC047,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆his,Single KO,0.2414074074074074
E7,0.395,GC050,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆rbs,Single KO,0.3154074074074074
E8,0.267,GC048,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆dpp,Single KO,0.1874074074074074
E9,0.28,GC053,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆opp,Single KO,0.20040740740740742
E10,0.333,GC055,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆mgl,Single KO,0.2534074074074074
F3,0.326,GC030,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆glt,Single KO,0.2464074074074074
F4,0.308,GC030,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆glt,Single KO,0.2284074074074074
F5,0.291,GC030,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆glt,Single KO,0.21140740740740738
F6,0.307,GC029,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.2274074074074074
F7,0.304,GC029,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.2244074074074074
F8,0.29,GC029,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,∆flh,Single KO,0.21040740740740738
F9,0.189,GC001,1,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,WT,WT,0.10940740740740741
F10,0.181,GC001,2,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,WT,WT,0.1014074074074074
F11,0.173,GC001,3,glucose-acetate,2021-09-07,1,8.78888888888889,0.07959259259259259,WT,WT,0.0934074074074074
C3,0.376,GC032,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mal,Single KO,0.2962962962962963
C4,0.269,GC049,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆pot,Single KO,0.1892962962962963
C5,0.361,GC052,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆nmp,Single KO,0.28129629629629627
C6,0.331,GC047,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆his,Single KO,0.2512962962962963
C7,0.405,GC050,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆rbs,Single KO,0.3252962962962963
C8,0.278,GC048,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆dpp,Single KO,0.1982962962962963
C9,0.294,GC053,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆opp,Single KO,0.21429629629629626
C10,0.341,GC055,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mgl,Single KO,0.2612962962962963
D3,0.379,GC032,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mal,Single KO,0.2992962962962963
D4,0.268,GC049,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆pot,Single KO,0.1882962962962963
D5,0.368,GC052,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆nmp,Single KO,0.2882962962962963
D6,0.332,GC047,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆his,Single KO,0.2522962962962963
D7,0.408,GC050,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆rbs,Single KO,0.32829629629629625
D8,0.279,GC048,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆dpp,Single KO,0.1992962962962963
D9,0.29,GC053,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆opp,Single KO,0.21029629629629626
D10,0.338,GC055,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mgl,Single KO,0.2582962962962963
E3,0.377,GC032,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mal,Single KO,0.2972962962962963
E4,0.272,GC049,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆pot,Single KO,0.1922962962962963
E5,0.366,GC052,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆nmp,Single KO,0.28629629629629627
E6,0.332,GC047,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆his,Single KO,0.2522962962962963
E7,0.404,GC050,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆rbs,Single KO,0.3242962962962963
E8,0.279,GC048,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆dpp,Single KO,0.1992962962962963
E9,0.29,GC053,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆opp,Single KO,0.21029629629629626
E10,0.343,GC055,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆mgl,Single KO,0.2632962962962963
F3,0.337,GC030,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆glt,Single KO,0.2572962962962963
F4,0.32,GC030,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆glt,Single KO,0.24029629629629629
F5,0.303,GC030,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆glt,Single KO,0.22329629629629627
F6,0.318,GC029,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆flh,Single KO,0.23829629629629628
F7,0.316,GC029,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆flh,Single KO,0.23629629629629628
F8,0.301,GC029,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,∆flh,Single KO,0.22129629629629627
F9,0.197,GC001,1,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,WT,WT,0.1172962962962963
F10,0.188,GC001,2,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,WT,WT,0.1082962962962963
F11,0.179,GC001,3,glucose-acetate,2021-09-07,1,8.914444444444445,0.07970370370370371,WT,WT,0.09929629629629629
C3,0.385,GC032,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mal,Single KO,0.3053703703703704
C4,0.279,GC049,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆pot,Single KO,0.19937037037037042
C5,0.37,GC052,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆nmp,Single KO,0.2903703703703704
C6,0.341,GC047,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆his,Single KO,0.2613703703703704
C7,0.414,GC050,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆rbs,Single KO,0.3343703703703704
C8,0.289,GC048,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆dpp,Single KO,0.20937037037037037
C9,0.304,GC053,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆opp,Single KO,0.2243703703703704
C10,0.351,GC055,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mgl,Single KO,0.2713703703703704
D3,0.388,GC032,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mal,Single KO,0.3083703703703704
D4,0.276,GC049,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆pot,Single KO,0.19637037037037042
D5,0.378,GC052,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆nmp,Single KO,0.2983703703703704
D6,0.342,GC047,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆his,Single KO,0.2623703703703704
D7,0.417,GC050,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆rbs,Single KO,0.3373703703703704
D8,0.29,GC048,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆dpp,Single KO,0.21037037037037037
D9,0.301,GC053,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆opp,Single KO,0.22137037037037038
D10,0.348,GC055,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mgl,Single KO,0.26837037037037037
E3,0.387,GC032,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mal,Single KO,0.3073703703703704
E4,0.28,GC049,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆pot,Single KO,0.20037037037037042
E5,0.376,GC052,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆nmp,Single KO,0.2963703703703704
E6,0.342,GC047,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆his,Single KO,0.2623703703703704
E7,0.414,GC050,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆rbs,Single KO,0.3343703703703704
E8,0.291,GC048,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆dpp,Single KO,0.21137037037037038
E9,0.3,GC053,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆opp,Single KO,0.22037037037037038
E10,0.353,GC055,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆mgl,Single KO,0.2733703703703704
F3,0.347,GC030,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆glt,Single KO,0.26737037037037037
F4,0.33,GC030,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆glt,Single KO,0.2503703703703704
F5,0.314,GC030,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆glt,Single KO,0.2343703703703704
F6,0.33,GC029,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆flh,Single KO,0.2503703703703704
F7,0.327,GC029,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆flh,Single KO,0.2473703703703704
F8,0.313,GC029,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,∆flh,Single KO,0.2333703703703704
F9,0.204,GC001,1,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,WT,WT,0.12437037037037037
F10,0.194,GC001,2,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,WT,WT,0.11437037037037039
F11,0.186,GC001,3,glucose-acetate,2021-09-07,1,9.04,0.07962962962962962,WT,WT,0.10637037037037038
C3,0.394,GC032,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mal,Single KO,0.31433333333333335
C4,0.287,GC049,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆pot,Single KO,0.20733333333333331
C5,0.38,GC052,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆nmp,Single KO,0.30033333333333334
C6,0.35,GC047,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆his,Single KO,0.2703333333333333
C7,0.423,GC050,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆rbs,Single KO,0.3433333333333333
C8,0.3,GC048,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆dpp,Single KO,0.22033333333333333
C9,0.314,GC053,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆opp,Single KO,0.23433333333333334
C10,0.36,GC055,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mgl,Single KO,0.2803333333333333
D3,0.397,GC032,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mal,Single KO,0.31733333333333336
D4,0.285,GC049,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆pot,Single KO,0.2053333333333333
D5,0.387,GC052,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆nmp,Single KO,0.30733333333333335
D6,0.352,GC047,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆his,Single KO,0.2723333333333333
D7,0.426,GC050,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆rbs,Single KO,0.3463333333333333
D8,0.302,GC048,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆dpp,Single KO,0.22233333333333333
D9,0.311,GC053,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆opp,Single KO,0.23133333333333334
D10,0.357,GC055,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mgl,Single KO,0.2773333333333333
E3,0.396,GC032,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mal,Single KO,0.31633333333333336
E4,0.289,GC049,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆pot,Single KO,0.20933333333333332
E5,0.385,GC052,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆nmp,Single KO,0.30533333333333335
E6,0.351,GC047,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆his,Single KO,0.2713333333333333
E7,0.423,GC050,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆rbs,Single KO,0.3433333333333333
E8,0.302,GC048,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆dpp,Single KO,0.22233333333333333
E9,0.31,GC053,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆opp,Single KO,0.23033333333333333
E10,0.363,GC055,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆mgl,Single KO,0.2833333333333333
F3,0.357,GC030,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆glt,Single KO,0.2773333333333333
F4,0.341,GC030,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆glt,Single KO,0.26133333333333336
F5,0.325,GC030,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆glt,Single KO,0.24533333333333335
F6,0.341,GC029,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆flh,Single KO,0.26133333333333336
F7,0.339,GC029,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆flh,Single KO,0.25933333333333336
F8,0.324,GC029,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,∆flh,Single KO,0.24433333333333335
F9,0.212,GC001,1,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,WT,WT,0.13233333333333333
F10,0.202,GC001,2,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,WT,WT,0.12233333333333335
F11,0.193,GC001,3,glucose-acetate,2021-09-07,1,9.165555555555555,0.07966666666666666,WT,WT,0.11333333333333334
C3,0.404,GC032,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆mal,Single KO,0.3242962962962963
C4,0.296,GC049,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆pot,Single KO,0.21629629629629626
C5,0.39,GC052,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆nmp,Single KO,0.3102962962962963
C6,0.36,GC047,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆his,Single KO,0.28029629629629627
C7,0.433,GC050,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆rbs,Single KO,0.3532962962962963
C8,0.311,GC048,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆dpp,Single KO,0.23129629629629628
C9,0.325,GC053,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆opp,Single KO,0.2452962962962963
C10,0.37,GC055,1,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆mgl,Single KO,0.2902962962962963
D3,0.406,GC032,2,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆mal,Single KO,0.3262962962962963
D4,0.294,GC049,2,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆pot,Single KO,0.21429629629629626
D5,0.396,GC052,2,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆nmp,Single KO,0.3162962962962963
D6,0.361,GC047,2,glucose-acetate,2021-09-07,1,9.29111111111111,0.07970370370370371,∆his,Single KO,0.28129629629629627
