well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
E9,0.213,GC053,3,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆opp,Single KO,0.13374074074074072
E10,0.169,GC055,3,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆mgl,Single KO,0.08974074074074073
F3,0.224,GC030,1,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆glt,Single KO,0.14474074074074073
F4,0.208,GC030,2,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆glt,Single KO,0.1287407407407407
F5,0.198,GC030,3,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆glt,Single KO,0.11874074074074073
F6,0.253,GC029,1,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆flh,Single KO,0.17374074074074072
F7,0.243,GC029,2,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆flh,Single KO,0.16374074074074071
F8,0.239,GC029,3,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,∆flh,Single KO,0.1597407407407407
F9,0.151,GC001,1,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,WT,WT,0.07174074074074072
F10,0.156,GC001,2,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,WT,WT,0.07674074074074072
F11,0.151,GC001,3,glucose-acetate,2021-09-08,1,6.78,0.07925925925925928,WT,WT,0.07174074074074072
C3,0.26,GC032,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mal,Single KO,0.18066666666666664
C4,0.194,GC049,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆pot,Single KO,0.11466666666666664
C5,0.126,GC052,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆nmp,Single KO,0.046666666666666634
C6,0.172,GC047,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆his,Single KO,0.09266666666666662
C7,0.163,GC050,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆rbs,Single KO,0.08366666666666664
C8,0.154,GC048,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆dpp,Single KO,0.07466666666666663
C9,0.221,GC053,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆opp,Single KO,0.14166666666666664
C10,0.184,GC055,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mgl,Single KO,0.10466666666666663
D3,0.266,GC032,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mal,Single KO,0.18666666666666665
D4,0.194,GC049,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆pot,Single KO,0.11466666666666664
D5,0.126,GC052,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆nmp,Single KO,0.046666666666666634
D6,0.175,GC047,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆his,Single KO,0.09566666666666662
D7,0.162,GC050,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆rbs,Single KO,0.08266666666666664
D8,0.154,GC048,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆dpp,Single KO,0.07466666666666663
D9,0.223,GC053,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆opp,Single KO,0.14366666666666664
D10,0.183,GC055,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mgl,Single KO,0.10366666666666663
E3,0.264,GC032,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mal,Single KO,0.18466666666666665
E4,0.202,GC049,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆pot,Single KO,0.12266666666666665
E5,0.128,GC052,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆nmp,Single KO,0.048666666666666636
E6,0.162,GC047,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆his,Single KO,0.08266666666666664
E7,0.165,GC050,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆rbs,Single KO,0.08566666666666664
E8,0.155,GC048,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆dpp,Single KO,0.07566666666666663
E9,0.221,GC053,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆opp,Single KO,0.14166666666666664
E10,0.175,GC055,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆mgl,Single KO,0.09566666666666662
F3,0.234,GC030,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆glt,Single KO,0.15466666666666665
F4,0.218,GC030,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆glt,Single KO,0.13866666666666663
F5,0.205,GC030,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆glt,Single KO,0.12566666666666662
F6,0.262,GC029,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆flh,Single KO,0.18266666666666664
F7,0.252,GC029,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆flh,Single KO,0.17266666666666663
F8,0.248,GC029,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,∆flh,Single KO,0.16866666666666663
F9,0.155,GC001,1,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,WT,WT,0.07566666666666663
F10,0.161,GC001,2,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,WT,WT,0.08166666666666664
F11,0.156,GC001,3,glucose-acetate,2021-09-08,1,6.905555555555556,0.07933333333333337,WT,WT,0.07666666666666663
C3,0.272,GC032,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mal,Single KO,0.19281481481481483
C4,0.202,GC049,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆pot,Single KO,0.12281481481481483
C5,0.128,GC052,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆nmp,Single KO,0.048814814814814825
C6,0.179,GC047,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆his,Single KO,0.09981481481481481
C7,0.167,GC050,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆rbs,Single KO,0.08781481481481483
C8,0.16,GC048,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆dpp,Single KO,0.08081481481481483
C9,0.229,GC053,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆opp,Single KO,0.14981481481481485
C10,0.19,GC055,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mgl,Single KO,0.11081481481481482
D3,0.278,GC032,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mal,Single KO,0.19881481481481483
D4,0.202,GC049,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆pot,Single KO,0.12281481481481483
D5,0.128,GC052,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆nmp,Single KO,0.048814814814814825
D6,0.182,GC047,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆his,Single KO,0.10281481481481482
D7,0.166,GC050,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆rbs,Single KO,0.08681481481481483
D8,0.159,GC048,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆dpp,Single KO,0.07981481481481482
D9,0.232,GC053,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆opp,Single KO,0.15281481481481485
D10,0.19,GC055,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mgl,Single KO,0.11081481481481482
E3,0.276,GC032,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mal,Single KO,0.19681481481481483
E4,0.211,GC049,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆pot,Single KO,0.13181481481481483
E5,0.13,GC052,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆nmp,Single KO,0.05081481481481483
E6,0.167,GC047,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆his,Single KO,0.08781481481481483
E7,0.169,GC050,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆rbs,Single KO,0.08981481481481483
E8,0.161,GC048,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆dpp,Single KO,0.08181481481481483
E9,0.229,GC053,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆opp,Single KO,0.14981481481481485
E10,0.181,GC055,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆mgl,Single KO,0.10181481481481482
F3,0.245,GC030,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆glt,Single KO,0.1658148148148148
F4,0.228,GC030,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆glt,Single KO,0.14881481481481484
F5,0.213,GC030,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆glt,Single KO,0.13381481481481483
F6,0.273,GC029,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆flh,Single KO,0.19381481481481483
F7,0.263,GC029,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆flh,Single KO,0.18381481481481482
F8,0.258,GC029,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,∆flh,Single KO,0.17881481481481482
F9,0.159,GC001,1,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,WT,WT,0.07981481481481482
F10,0.166,GC001,2,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,WT,WT,0.08681481481481483
F11,0.161,GC001,3,glucose-acetate,2021-09-08,1,7.0311111111111115,0.07918518518518518,WT,WT,0.08181481481481483
C3,0.285,GC032,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mal,Single KO,0.2057407407407407
C4,0.212,GC049,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆pot,Single KO,0.13274074074074071
C5,0.131,GC052,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆nmp,Single KO,0.051740740740740726
C6,0.186,GC047,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆his,Single KO,0.10674074074074072
C7,0.172,GC050,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆rbs,Single KO,0.09274074074074071
C8,0.164,GC048,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆dpp,Single KO,0.08474074074074073
C9,0.238,GC053,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆opp,Single KO,0.1587407407407407
C10,0.198,GC055,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mgl,Single KO,0.11874074074074073
D3,0.291,GC032,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mal,Single KO,0.2117407407407407
D4,0.211,GC049,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆pot,Single KO,0.1317407407407407
D5,0.131,GC052,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆nmp,Single KO,0.051740740740740726
D6,0.19,GC047,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆his,Single KO,0.11074074074074072
D7,0.171,GC050,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆rbs,Single KO,0.09174074074074073
D8,0.164,GC048,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆dpp,Single KO,0.08474074074074073
D9,0.24,GC053,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆opp,Single KO,0.1607407407407407
D10,0.198,GC055,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mgl,Single KO,0.11874074074074073
E3,0.289,GC032,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mal,Single KO,0.2097407407407407
E4,0.221,GC049,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆pot,Single KO,0.14174074074074072
E5,0.133,GC052,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆nmp,Single KO,0.05374074074074073
E6,0.173,GC047,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆his,Single KO,0.09374074074074071
E7,0.174,GC050,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆rbs,Single KO,0.09474074074074071
E8,0.166,GC048,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆dpp,Single KO,0.08674074074074073
E9,0.237,GC053,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆opp,Single KO,0.1577407407407407
E10,0.188,GC055,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆mgl,Single KO,0.10874074074074072
F3,0.256,GC030,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆glt,Single KO,0.17674074074074073
F4,0.238,GC030,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆glt,Single KO,0.1587407407407407
F5,0.222,GC030,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆glt,Single KO,0.14274074074074072
F6,0.284,GC029,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆flh,Single KO,0.2047407407407407
F7,0.273,GC029,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆flh,Single KO,0.19374074074074074
F8,0.268,GC029,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,∆flh,Single KO,0.18874074074074074
F9,0.164,GC001,1,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,WT,WT,0.08474074074074073
F10,0.172,GC001,2,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,WT,WT,0.09274074074074071
F11,0.166,GC001,3,glucose-acetate,2021-09-08,1,7.156666666666666,0.07925925925925928,WT,WT,0.08674074074074073
C3,0.298,GC032,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mal,Single KO,0.2188148148148148
C4,0.222,GC049,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆pot,Single KO,0.1428148148148148
C5,0.134,GC052,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆nmp,Single KO,0.054814814814814816
C6,0.193,GC047,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆his,Single KO,0.11381481481481481
C7,0.177,GC050,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆rbs,Single KO,0.0978148148148148
C8,0.17,GC048,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆dpp,Single KO,0.09081481481481482
C9,0.247,GC053,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆opp,Single KO,0.1678148148148148
C10,0.206,GC055,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mgl,Single KO,0.1268148148148148
D3,0.305,GC032,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mal,Single KO,0.2258148148148148
D4,0.22,GC049,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆pot,Single KO,0.1408148148148148
D5,0.134,GC052,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆nmp,Single KO,0.054814814814814816
D6,0.197,GC047,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆his,Single KO,0.11781481481481482
D7,0.175,GC050,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆rbs,Single KO,0.0958148148148148
D8,0.171,GC048,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆dpp,Single KO,0.09181481481481482
D9,0.25,GC053,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆opp,Single KO,0.1708148148148148
D10,0.205,GC055,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mgl,Single KO,0.1258148148148148
E3,0.302,GC032,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mal,Single KO,0.2228148148148148
E4,0.232,GC049,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆pot,Single KO,0.15281481481481482
E5,0.136,GC052,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆nmp,Single KO,0.05681481481481482
E6,0.179,GC047,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆his,Single KO,0.0998148148148148
E7,0.18,GC050,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆rbs,Single KO,0.1008148148148148
E8,0.172,GC048,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆dpp,Single KO,0.0928148148148148
E9,0.247,GC053,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆opp,Single KO,0.1678148148148148
E10,0.195,GC055,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆mgl,Single KO,0.11581481481481481
F3,0.263,GC030,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆glt,Single KO,0.18381481481481482
F4,0.248,GC030,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆glt,Single KO,0.1688148148148148
F5,0.232,GC030,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆glt,Single KO,0.15281481481481482
F6,0.297,GC029,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆flh,Single KO,0.2178148148148148
F7,0.284,GC029,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆flh,Single KO,0.20481481481481478
F8,0.279,GC029,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,∆flh,Single KO,0.19981481481481483
F9,0.17,GC001,1,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,WT,WT,0.09081481481481482
F10,0.178,GC001,2,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,WT,WT,0.0988148148148148
F11,0.172,GC001,3,glucose-acetate,2021-09-08,1,7.282222222222222,0.07918518518518519,WT,WT,0.0928148148148148
C3,0.312,GC032,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mal,Single KO,0.2326296296296296
C4,0.232,GC049,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆pot,Single KO,0.15262962962962962
C5,0.137,GC052,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆nmp,Single KO,0.057629629629629614
C6,0.202,GC047,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆his,Single KO,0.12262962962962962
C7,0.182,GC050,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆rbs,Single KO,0.1026296296296296
C8,0.176,GC048,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆dpp,Single KO,0.0966296296296296
C9,0.257,GC053,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆opp,Single KO,0.1776296296296296
C10,0.214,GC055,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mgl,Single KO,0.1346296296296296
D3,0.319,GC032,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mal,Single KO,0.2396296296296296
D4,0.231,GC049,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆pot,Single KO,0.15162962962962961
D5,0.137,GC052,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆nmp,Single KO,0.057629629629629614
D6,0.205,GC047,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆his,Single KO,0.1256296296296296
D7,0.181,GC050,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆rbs,Single KO,0.1016296296296296
D8,0.176,GC048,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆dpp,Single KO,0.0966296296296296
D9,0.26,GC053,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆opp,Single KO,0.1806296296296296
D10,0.213,GC055,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mgl,Single KO,0.1336296296296296
E3,0.316,GC032,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mal,Single KO,0.2366296296296296
E4,0.242,GC049,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆pot,Single KO,0.1626296296296296
E5,0.14,GC052,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆nmp,Single KO,0.06062962962962962
E6,0.188,GC047,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆his,Single KO,0.1086296296296296
E7,0.186,GC050,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆rbs,Single KO,0.1066296296296296
E8,0.178,GC048,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆dpp,Single KO,0.0986296296296296
E9,0.257,GC053,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆opp,Single KO,0.1776296296296296
E10,0.203,GC055,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆mgl,Single KO,0.12362962962962962
F3,0.276,GC030,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆glt,Single KO,0.19662962962962963
F4,0.261,GC030,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆glt,Single KO,0.1816296296296296
F5,0.242,GC030,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆glt,Single KO,0.1626296296296296
F6,0.309,GC029,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆flh,Single KO,0.2296296296296296
F7,0.296,GC029,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆flh,Single KO,0.2166296296296296
F8,0.291,GC029,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,∆flh,Single KO,0.21162962962962958
F9,0.176,GC001,1,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,WT,WT,0.0966296296296296
F10,0.184,GC001,2,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,WT,WT,0.1046296296296296
F11,0.178,GC001,3,glucose-acetate,2021-09-08,1,7.407777777777778,0.0793703703703704,WT,WT,0.0986296296296296
C3,0.325,GC032,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mal,Single KO,0.2457037037037037
C4,0.242,GC049,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆pot,Single KO,0.16270370370370368
C5,0.14,GC052,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆nmp,Single KO,0.060703703703703704
C6,0.21,GC047,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆his,Single KO,0.13070370370370368
C7,0.188,GC050,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆rbs,Single KO,0.10870370370370369
C8,0.182,GC048,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆dpp,Single KO,0.10270370370370369
C9,0.267,GC053,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆opp,Single KO,0.1877037037037037
C10,0.224,GC055,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mgl,Single KO,0.1447037037037037
D3,0.333,GC032,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mal,Single KO,0.2537037037037037
D4,0.241,GC049,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆pot,Single KO,0.16170370370370368
D5,0.141,GC052,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆nmp,Single KO,0.06170370370370368
D6,0.214,GC047,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆his,Single KO,0.1347037037037037
D7,0.187,GC050,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆rbs,Single KO,0.10770370370370369
D8,0.183,GC048,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆dpp,Single KO,0.10370370370370369
D9,0.27,GC053,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆opp,Single KO,0.1907037037037037
D10,0.223,GC055,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mgl,Single KO,0.1437037037037037
E3,0.33,GC032,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mal,Single KO,0.2507037037037037
E4,0.254,GC049,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆pot,Single KO,0.1747037037037037
E5,0.144,GC052,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆nmp,Single KO,0.06470370370370368
E6,0.194,GC047,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆his,Single KO,0.1147037037037037
E7,0.192,GC050,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆rbs,Single KO,0.1127037037037037
E8,0.185,GC048,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆dpp,Single KO,0.10570370370370369
E9,0.267,GC053,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆opp,Single KO,0.1877037037037037
E10,0.211,GC055,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆mgl,Single KO,0.13170370370370368
F3,0.288,GC030,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆glt,Single KO,0.20870370370370367
F4,0.267,GC030,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆glt,Single KO,0.1877037037037037
F5,0.252,GC030,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆glt,Single KO,0.1727037037037037
F6,0.322,GC029,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆flh,Single KO,0.2427037037037037
F7,0.308,GC029,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆flh,Single KO,0.2287037037037037
F8,0.303,GC029,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,∆flh,Single KO,0.22370370370370368
F9,0.181,GC001,1,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,WT,WT,0.10170370370370369
F10,0.191,GC001,2,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,WT,WT,0.1117037037037037
F11,0.185,GC001,3,glucose-acetate,2021-09-08,1,7.533333333333333,0.07929629629629631,WT,WT,0.10570370370370369
C3,0.338,GC032,1,glucose-acetate,2021-09-08,1,7.658888888888889,0.07933333333333335,∆mal,Single KO,0.25866666666666666
C4,0.252,GC049,1,glucose-acetate,2021-09-08,1,7.658888888888889,0.07933333333333335,∆pot,Single KO,0.17266666666666663
